"onset","peak","end","onset_se","peak_se","end_se","onset_val","peak_val","end_val","species","site","year"
"216.54",NA,NA,"2984371.56407283",NA,NA,"0.0143753243948872",NA,NA,"Colletes nigrifrons","Hill","2014"
"183.69","208.13",NA,"11.909027519351","53.8666828564198",NA,"0.034467964554297","0.689189673589878",NA,"Dianthidium heterulkei","Almont","2014"
"218.24",NA,NA,"3512239.70335866",NA,NA,"0.017956922539644",NA,NA,"Dianthidium heterulkei","Davids","2014"
"188.95","205.46",NA,"13.8889752686009","119.269343529057",NA,"0.0165202736736348","0.32965065202681",NA,"Dufourea harveyi","Copper","2014"
"216.54",NA,NA,"2984371.56407283",NA,NA,"0.0143753243948872",NA,NA,"Dufourea harveyi","Hill","2014"
"192.7","196.5","200.16","71855655.1941224","343386217.067061","19529660.8465524","0.0404990821729491","0.805866183139182","0.0403603338873594","Dufourea harveyi","Kettle Ponds","2014"
"189.2","203.42",NA,"13.8811469098582","113.748948948871",NA,"0.0410284906336598","0.819299182999411",NA,"Dufourea harveyi","Little","2014"
"180.48","204.89",NA,"6.65422211884079","43.8879307734899",NA,"0.0306461542475767","0.61280849546507",NA,"Dufourea harveyi","Seans","2014"
"218.24",NA,NA,"3512239.70335866",NA,NA,"0.0180641280473434",NA,NA,"Dufourea harveyi","Tuttle","2014"
"193.77","198.46","203.52","44508489.439162","13411651095.5335","1109259004.99538","0.231995236908678","4.63334117149396","0.233148466153156","Dufourea maura","Davids","2014"
"178.02",NA,NA,"5.83109966550718",NA,NA,"0.00633421449750045",NA,NA,"Dufourea maura","Snodgrass","2014"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"Halictus rubicundus","Copper","2014"
"216.54",NA,NA,"2984371.56407283",NA,NA,"0.0143753243948872",NA,NA,"Halictus rubicundus","Hill","2014"
NA,NA,"207.29",NA,NA,"4.42135919556268",NA,NA,"0.0189744845254828","Halictus rubicundus","Kettle Ponds","2014"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"Halictus rubicundus","Little","2014"
"199.19","217.5",NA,"9.52968936634707","31.90788065066",NA,"0.00890143923205525","0.177740923018774",NA,"Halictus rubicundus","Seans","2014"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"Halictus rubicundus","Snodgrass","2014"
"165.59","199.2",NA,"5.11670970372656","35.1768184873017",NA,"0.0864408442155273","1.72776511451522",NA,"Halictus tripartitus","Almont","2014"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"Halictus virgatellus","Beaver","2014"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"Halictus virgatellus","Copper","2014"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"Halictus virgatellus","Davids","2014"
"200.04","216.96",NA,"8.86164439482785","32.3334777969297",NA,"0.00973010772563233","0.194583146081336",NA,"Halictus virgatellus","Gothic","2014"
NA,"164.75","179.69",NA,"44.5003770042151","11.3049326867129",NA,"0.26228052591295","0.0131265133960074","Halictus virgatellus","Hill","2014"
NA,NA,"179.15",NA,NA,"5.14377220227675",NA,NA,"0.0278512194452861","Halictus virgatellus","Kettle Ponds","2014"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"Halictus virgatellus","Seans","2014"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"Halictus virgatellus","Snodgrass","2014"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"Halictus virgatellus","Tuttle","2014"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"Halictus virgatellus","Willey","2014"
"171.93","187.36","205.05","9.82045106570673","44.9076017381442","9.80354118087294","0.0206686086262958","0.413129557295103","0.0206718436401146","Hoplitis fulgida","Beaver","2014"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hoplitis fulgida","Gothic","2014"
"175.62","179.64","183.43","18762749.0045398","86658009.2597693","6874371.89342562","0.0239698044391682","0.476363906649877","0.0238379740169771","Hoplitis fulgida","Tuttle","2014"
"175.62","179.64","183.43","18762752.9917835","86658030.8751135","6874373.3430609","0.0233390192875608","0.463828016971209","0.0232106580833843","Hoplitis fulgida","Willey","2014"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hoplitis robusta","Copper","2014"
"160.36",NA,NA,"4.27578215517084",NA,NA,"0.0342800337389795",NA,NA,"Hoplitis robusta","Davids","2014"
"216.54",NA,NA,"2984371.56407283",NA,NA,"0.0338385445025716",NA,NA,"Hylaeus annulatus","Copper","2014"
"216.54",NA,NA,"2984371.56407283",NA,NA,"0.0143753243948872",NA,NA,"Hylaeus annulatus","Hill","2014"
"216.6",NA,NA,"3136578.15008472",NA,NA,"0.0346498733732991",NA,NA,"Hylaeus annulatus","Little","2014"
"218.24",NA,NA,"3512239.70335866",NA,NA,"0.027096192071015",NA,NA,"Hylaeus annulatus","Tuttle","2014"
"218.24",NA,NA,"3512239.70335866",NA,NA,"0.027177318394581",NA,NA,"Hylaeus annulatus","Willey","2014"
"216.54",NA,NA,"2984371.56407283",NA,NA,"0.0287506487897744",NA,NA,"Hylaeus basalis","Hill","2014"
"178.02",NA,NA,"5.83109966550718",NA,NA,"0.00633421449750045",NA,NA,"Hylaeus basalis","Snodgrass","2014"
"218.24",NA,NA,"3512239.70335866",NA,NA,"0.027096192071015",NA,NA,"Hylaeus basalis","Tuttle","2014"
"159.04","203.94",NA,"4.59661371023843","27.6784649661182",NA,"0.00871176807144203","0.174160240004296",NA,"Hylaeus verticalis","Hill","2014"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lasioglossum abundipunctum","Davids","2014"
NA,"176.12","204.12",NA,"27.2832980743359","4.62586102332559",NA,"0.282063545515491","0.0141113069143286","Lasioglossum abundipunctum","Kettle Ponds","2014"
NA,"166.79","188.91",NA,"30.5491762545913","5.21473153882164",NA,"5.54076137189033","0.277433661368875","Lasioglossum inconditum","Copper","2014"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lasioglossum inconditum","Davids","2014"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lasioglossum inconditum","Gothic","2014"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lasioglossum inconditum","Kettle Ponds","2014"
NA,NA,"202.6",NA,NA,"3.94613775276043",NA,NA,"0.0699651194710688","Lasioglossum inconditum","Little","2014"
NA,NA,"201.96",NA,NA,"4.10221004643738",NA,NA,"0.106579463651235","Lasioglossum inconditum","Seans","2014"
NA,NA,"172.06",NA,NA,"6.6028512494146",NA,NA,"0.251536078608759","Lasioglossum inconditum","Snodgrass","2014"
NA,NA,"172.35",NA,NA,"6.14968073061754",NA,NA,"0.093479188911492","Lasioglossum inconditum","Tuttle","2014"
NA,NA,"170.18",NA,NA,"6.93293396748066",NA,NA,"0.175432341027678","Lasioglossum inconditum","Willey","2014"
NA,NA,"169.09",NA,NA,"2349314.27935023",NA,NA,"0.0355968842764744","Lasioglossum nigrum","Beaver","2014"
NA,NA,"198.19",NA,NA,"4.5191365596113",NA,NA,"0.103741945789931","Lasioglossum nigrum","Copper","2014"
NA,"158.39","177.22",NA,"31.7079739586298","9.36371611223593",NA,"0.206770940703271","0.0103598565703304","Lasioglossum nigrum","Davids","2014"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lasioglossum nigrum","Gothic","2014"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lasioglossum nigrum","Hill","2014"
NA,NA,"155.89",NA,NA,"2018327.37180035",NA,NA,"0.0178267437669208","Lasioglossum nigrum","Kettle Ponds","2014"
NA,NA,"196.88",NA,NA,"4.02689196114924",NA,NA,"0.118733210387659","Lasioglossum nigrum","Little","2014"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lasioglossum nigrum","Seans","2014"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lasioglossum nigrum","Snodgrass","2014"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lasioglossum nigrum","Tuttle","2014"
NA,NA,"190.77",NA,NA,"4.62599635484341",NA,NA,"0.023015493598979","Lasioglossum nigrum","Willey","2014"
"192.57","197.91","203.12","73628159.1952291","209566905.691098","31095151.5381337","0.0372689396941431","0.742270718794563","0.0373917361251548","Lasioglossum occidentale","Almont","2014"
"222.18",NA,NA,"1855794.97688901",NA,NA,"0.0166714914747298",NA,NA,"Lasioglossum pavoninum","Beaver","2014"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lasioglossum pavoninum","Seans","2014"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lasioglossum prasinogaster","Almont","2014"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lasioglossum ruidosense","Beaver","2014"
NA,NA,"203.58",NA,NA,"4.17483913257549",NA,NA,"0.143755847338969","Lasioglossum ruidosense","Copper","2014"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lasioglossum ruidosense","Davids","2014"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lasioglossum ruidosense","Gothic","2014"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lasioglossum ruidosense","Hill","2014"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lasioglossum ruidosense","Little","2014"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lasioglossum ruidosense","Seans","2014"
NA,NA,"212.65",NA,NA,"4.11099997587728",NA,NA,"0.171830684477545","Lasioglossum ruidosense","Snodgrass","2014"
NA,NA,"208.23",NA,NA,"5.58074508389879",NA,NA,"0.0102606798010667","Lasioglossum ruidosense","Tuttle","2014"
NA,"160.51","176.49",NA,"37.2875550301345","11.5041535772776",NA,"0.519926030008398","0.0260696526492254","Lasioglossum ruidosense","Willey","2014"
"222.18",NA,NA,"1855794.97688901",NA,NA,"0.0250072372120947",NA,NA,"Lasioglossum sandhousiellum","Beaver","2014"
"200.5","212.26",NA,"17.1529766195178","39.9558192669617",NA,"0.0993683718712289","1.97992796002175",NA,"Lasioglossum sandhousiellum","Seans","2014"
"218.24",NA,NA,"3512239.70335866",NA,NA,"0.0180641280473434",NA,NA,"Lasioglossum sandhousiellum","Tuttle","2014"
"183.38",NA,NA,"5.27730713311473",NA,NA,"0.0374013809732693",NA,NA,"Lasioglossum sandhousiellum","Willey","2014"
NA,NA,"213.22",NA,NA,"4.74444289305818",NA,NA,"0.045135613465713","Lasioglossum sedi","Almont","2014"
NA,NA,"169.09",NA,NA,"2349314.31038006",NA,NA,"0.0533953271199596","Lasioglossum sedi","Beaver","2014"
NA,NA,"195.34",NA,NA,"4.49063462674338",NA,NA,"0.641553544026952","Lasioglossum sedi","Copper","2014"
NA,NA,"180.59",NA,NA,"5.85795719447616",NA,NA,"0.468528898826738","Lasioglossum sedi","Davids","2014"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lasioglossum sedi","Gothic","2014"
NA,NA,"193.4",NA,NA,"4.30429997025195",NA,NA,"0.284783653991218","Lasioglossum sedi","Hill","2014"
NA,NA,"176.21",NA,NA,"5.33231095072696",NA,NA,"0.414170010946768","Lasioglossum sedi","Kettle Ponds","2014"
NA,NA,"206.17",NA,NA,"3.97902482289179",NA,NA,"0.132479889106046","Lasioglossum sedi","Little","2014"
NA,NA,"200.28",NA,NA,"4.40357178846097",NA,NA,"0.865747086756933","Lasioglossum sedi","Seans","2014"
NA,NA,"181.24",NA,NA,"5.32608227416141",NA,NA,"0.291321014576024","Lasioglossum sedi","Snodgrass","2014"
NA,NA,"197.07",NA,NA,"4.96417110226519",NA,NA,"0.331657672031848","Lasioglossum sedi","Tuttle","2014"
NA,NA,"179.41",NA,NA,"5.54498364715376",NA,NA,"0.68773610236178","Lasioglossum sedi","Willey","2014"
"169.34","187.43","208.63","14.9128003116455","148.061074473017","18.0140463485979","0.021882274908324","0.436650180505323","0.0218511186854489","Lasioglossum semicaeruleum","Almont","2014"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lasioglossum tenax","Copper","2014"
NA,NA,"171.17",NA,NA,"6.62766676900008",NA,NA,"0.0421263584672077","Lasioglossum trizonatum","Almont","2014"
NA,NA,"157.89",NA,NA,"2064944.8527004",NA,NA,"0.0253069499406748","Lasioglossum trizonatum","Hill","2014"
NA,"161.67","178.81",NA,"34.5459694116553","9.59687392861346",NA,"0.216972958738004","0.0108790101701807","Lasioglossum trizonatum","Snodgrass","2014"
"200.93","214.45",NA,"12.4974849904508","38.7561189391153",NA,"0.0174395013452249","0.348316430022155",NA,"Megachile melanophaea","Gothic","2014"
"218.24",NA,NA,"3512239.70335866",NA,NA,"0.00903206402367166",NA,NA,"Megachile melanophaea","Tuttle","2014"
"190.9","194.83","198.91","12915355.790827","12201868.6459756","13696050.5805698","0.0163704459200084","0.326011847756645","0.0164343268031677","Osmia albolateralis","Snodgrass","2014"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"Osmia ednae","Hill","2014"
NA,"176.53","194.49",NA,"38.7214117125748","7.18857366126797",NA,"0.29244691538581","0.0146593072349286","Osmia ednae","Little","2014"
NA,NA,"155.91",NA,NA,"1898372.33490271",NA,NA,"0.0178112356716457","Osmia paradisica","Snodgrass","2014"
"188.95","205.46",NA,"13.8889752686009","119.269343529057",NA,"0.0165202736736348","0.32965065202681",NA,"Osmia proxima","Copper","2014"
"180.01","183.54","186.94","32879636.5066415","83186588.7797861","31228484.6021827","0.0207093545705005","0.412409978620216","0.0207994600462256","Osmia proxima","Little","2014"
"216.54",NA,NA,"2984371.56407283",NA,NA,"0.0135354178010287",NA,NA,"Osmia simillima","Copper","2014"
NA,"179.97","204.43",NA,"42.5283971296922","4.90618222414458",NA,"0.158151753881805","0.00791914172726226","Osmia simillima","Hill","2014"
NA,NA,"210.47",NA,NA,"5.9077620156038",NA,NA,"0.010183889826395","Osmia simillima","Kettle Ponds","2014"
"180.06",NA,NA,"4.10270886326544",NA,NA,"0.0219969488401486",NA,NA,"Osmia simillima","Little","2014"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"Osmia simillima","Seans","2014"
NA,NA,"178.7",NA,NA,"5.67092836835771",NA,NA,"0.0565983122875917","Osmia simillima","Snodgrass","2014"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"Osmia simillima","Willey","2014"
"179.43","194.71","207.8","6.83577285893469","36.2341405775444","11.450851859608","0.063714688927909","1.27210950066763","0.0638036010644478","Panurginus cressoniellus","Beaver","2014"
"188.95","205.46",NA,"13.8889752686009","119.269343529057",NA,"0.0165202736736348","0.32965065202681",NA,"Panurginus cressoniellus","Copper","2014"
"193.77","198.46","203.52","44508489.439162","13411651095.5335","1109259004.99538","0.927980947634714","18.5333646859759","0.932593864612625","Panurginus cressoniellus","Davids","2014"
"193.39","197.02","200.84","9544030.58719747","75674448.5882331","18797847.5788842","0.0343092710979148","0.681876392909876","0.0341819233574129","Panurginus cressoniellus","Gothic","2014"
"216.54",NA,NA,"2984371.56407283",NA,NA,"0.0215629865923308",NA,NA,"Panurginus cressoniellus","Hill","2014"
"175.24","194.74","215.47","6.83069611155905","38.5082705436775","6.70455216092853","0.0936097199873775","1.86846970999513","0.0936384370218493","Panurginus cressoniellus","Seans","2014"
"188.65","202.48","214.67","13.6341555867905","140.269665090875","14.4677765287419","0.0220506118220829","0.44097432955067","0.0220882597002518","Panurginus cressoniellus","Snodgrass","2014"
"187.2","201.41",NA,"23.124556216072","265.31234283824",NA,"0.511763574219324","10.2322075511784",NA,"Panurginus cressoniellus","Tuttle","2014"
"173.33","198.06",NA,"6.67801071870033","46.8449252059686",NA,"0.720130014011391","14.3938694829746",NA,"Panurginus cressoniellus","Willey","2014"
"171.56","185.35","202.11","9.82316509803928","39.0460413593907","8.19236356524063","0.079437916441301","1.5846588425003","0.0792716954288076","Panurginus ineptus","Beaver","2014"
"161.11","188.24",NA,"4.42356734137187","27.7623062636426",NA,"0.0163676530655295","0.327061953134374",NA,"Panurginus ineptus","Copper","2014"
"160.36",NA,NA,"4.65907425657685",NA,NA,"0.0282105284141741",NA,NA,"Panurginus ineptus","Davids","2014"
NA,"189.16",NA,NA,"24.0375351356367",NA,NA,"0.566036715672137",NA,"Panurginus ineptus","Gothic","2014"
"179.59",NA,NA,"4.28354269198374",NA,NA,"0.0338621861081025",NA,NA,"Panurginus ineptus","Hill","2014"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"Panurginus ineptus","Mexican Cut","2014"
"165.08","191.05",NA,"5.74116894902226","34.9887989946552",NA,"0.0929807952192884","1.85824953231787",NA,"Panurginus ineptus","Seans","2014"
"171.45","191.49",NA,"5.73106170705823","35.8921604687898",NA,"0.0483176925373217","0.966302312135331",NA,"Panurginus ineptus","Snodgrass","2014"
"193.77","198.46","203.52","44508489.439162","13411651095.5335","1109259004.99538","0.241400449215786","4.82117932709505","0.242600430997202","Panurginus ineptus","Tuttle","2014"
NA,"200.43",NA,NA,"29.3008632442122",NA,NA,"0.643006697264618",NA,"Panurginus ineptus","Willey","2014"
"222.18",NA,NA,"1855794.97688901",NA,NA,"0.0250072372120947",NA,NA,"Pseudopanurgus bakeri","Beaver","2014"
"216.54",NA,NA,"2984371.56407283",NA,NA,"0.020303126701543",NA,NA,"Pseudopanurgus bakeri","Copper","2014"
"218.24",NA,NA,"3512239.70335866",NA,NA,"0.04489230634911",NA,NA,"Pseudopanurgus bakeri","Davids","2014"
"188.41","203.8","218.62","12.7739857099174","95.6430254238854","11.1359228410629","0.0200498828557408","0.400451080900815","0.0200826370799192","Pseudopanurgus bakeri","Gothic","2014"
"185.14",NA,NA,"4.85012870613602",NA,NA,"0.0301636987347435",NA,NA,"Pseudopanurgus bakeri","Hill","2014"
"186.04","210.63",NA,"6.05411830283489","39.0995720745795",NA,"0.0153787311602712","0.307121574018319",NA,"Pseudopanurgus bakeri","Little","2014"
"175.78","208.41",NA,"5.13790577610447","32.3487231413253",NA,"0.0391062435203628","0.781492375959742",NA,"Pseudopanurgus bakeri","Seans","2014"
"189.96","205.82",NA,"6.65563216474823","48.5203374543249",NA,"0.0938675431832941","1.87697863846741",NA,"Pseudopanurgus bakeri","Snodgrass","2014"
"218.24",NA,NA,"3512239.70335866",NA,NA,"0.0362364245261079",NA,NA,"Pseudopanurgus bakeri","Willey","2014"
"191.09","205.5","218.29","12.9014909715318","168.620983382657","16.8012663396293","0.107188005729308","2.14057868246292","0.107322599547033","Pseudopanurgus didirupa","Seans","2014"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"Agapostemon texanus","Almont","2015"
"166.62","211.21",NA,"8.50509734677478","95.5113549967577",NA,"0.00812575279722762","0.162367842347589",NA,"Calliopsis coloradensis","Almont","2015"
"190.84","204.15","217.62","20.9845957046919","203.697196530699","22.0997815422768","0.0194004571643687","0.387664330825207","0.0194057352720705","Calliopsis teucrii","CDOT","2015"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"Calliopsis teucrii","Lypps","2015"
"141.23","168.76","200.44","8.88090096743116","62.3130932825722","9.16816404090067","0.0276215518722847","0.551935692106691","0.0275989140447831","Ceratina nanula","Almont","2015"
NA,"169.89","203.49",NA,"39.3490980811295","6.59974568005725",NA,"2.07311575342076","0.103719580672653","Ceratina nanula","CDOT","2015"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratina nanula","Lypps","2015"
"146.46","160.21","174.2","24.9446559488902","827.875019718066","31.0246202586523","0.110360753083218","2.20305568641766","0.110249348653146","Ceratina neomexicana","CDOT","2015"
NA,"190.37",NA,NA,"24.4787059516018",NA,NA,"0.417045677000636",NA,"Ceratina neomexicana","Lypps","2015"
"207.63","221.24",NA,"8944.01774850442","157990.775585349",NA,"0.0232560918902225","0.465035655116321",NA,"Colletes nigrifrons","CDOT","2015"
"161.07",NA,NA,"10.475043213558",NA,NA,"0.0104167117134449",NA,NA,"Colletes nigrifrons","Davids","2015"
"202.67","217.72","233.03","18.6033713119734","183.093244599211","24.5956181111306","0.0185015518079955","0.369672620331241","0.0185023346417665","Colletes nigrifrons","Little","2015"
"182.58","195.49","210.23","29.9979172956418","501.098020426401","31.3160429432444","0.0404561281530635","0.807042568991733","0.0404158205210863","Dianthidium heterulkei","Almont","2015"
"238.44",NA,NA,"3115614.72052748",NA,NA,"0.00526495130219222",NA,NA,"Dufourea fimbriata","Davids","2015"
"240.72",NA,NA,"2538293.34400017",NA,NA,"0.0135627641254069",NA,NA,"Dufourea fimbriata","Hill","2015"
"210.29",NA,NA,"8.80066411965401",NA,NA,"0.0242075198294547",NA,NA,"Dufourea harveyi","Beaver","2015"
"205.56","219.68","235.07","12.7799901597819","134.577197354388","23.0446368612185","0.0391583182591616","0.781363966800036","0.0391917201566678","Dufourea harveyi","Copper","2015"
"189.1","203.55","215.16","46.3798864833363","262.741868271894","28.3918462145142","0.0438901815150484","0.875026670473929","0.0439837636794438","Dufourea harveyi","Davids","2015"
"239.58",NA,NA,"2840134.79560147",NA,NA,"0.0160434799016867",NA,NA,"Dufourea harveyi","Gothic","2015"
"206.64","223.59",NA,"8.83440672360252","51.486282661718",NA,"0.0793163326129515","1.58534924644151",NA,"Dufourea harveyi","Hill","2015"
"201.73","223.58",NA,"7.81272382096924","48.5848385093762",NA,"0.0313430353709248","0.625609245566305",NA,"Dufourea harveyi","Little","2015"
"216.53",NA,NA,"3052600.57295163",NA,NA,"0.0477756538439101",NA,NA,"Dufourea harveyi","Rustlers","2015"
"202.43","217.35","233.33","13.7545781028716","102.46603408486","23.8020081186011","0.0158124134599059","0.315383195076417","0.0157909214458602","Dufourea harveyi","Seans","2015"
"211.9","226.28",NA,"24.9406970375492","205.374215732662",NA,"0.0202735918123562","0.405266545865996",NA,"Dufourea harveyi","Tuttle","2015"
"173.6",NA,NA,"6.20039927417735",NA,NA,"0.0317349220309938",NA,NA,"Dufourea harveyi","Willey","2015"
"240.72",NA,NA,"2538293.34400017",NA,NA,"0.0139377714284135",NA,NA,"Dufourea maura","Copper","2015"
"195.35","224.2",NA,"7.08567713573957","44.4753313008773",NA,"0.0158451242755706","0.316743719367091",NA,"Dufourea maura","Hill","2015"
"213.5","231.03",NA,"15.1824292251728","64.7222753994375",NA,"0.0109607549908018","0.218978339328794",NA,"Dufourea maura","Little","2015"
NA,NA,"163.98",NA,NA,"6.37896627658478",NA,NA,"0.043417625077654","Eucera fulvitarsis","Almont","2015"
"203.7",NA,NA,"4.82453132267742",NA,NA,"0.0433524734178803",NA,NA,"Halictus confusus","Lypps","2015"
NA,"124.58","144.63",NA,"44.7294370564415","13.2846298582156",NA,"0.191840155507325","0.00960689102541158","Halictus rubicundus","Almont","2015"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"Halictus rubicundus","Beaver","2015"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"Halictus rubicundus","Copper","2015"
"208.64",NA,NA,"7.64809225961157",NA,NA,"0.0760286531271195",NA,NA,"Halictus rubicundus","Davids","2015"
"239.58",NA,NA,"2840134.79560147",NA,NA,"0.0721956595575902",NA,NA,"Halictus rubicundus","Gothic","2015"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"Halictus rubicundus","Hill","2015"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"Halictus rubicundus","Little","2015"
"194.22",NA,NA,"4.45482326573548",NA,NA,"0.0373932399933693",NA,NA,"Halictus rubicundus","Lypps","2015"
NA,"164.77","178.63",NA,"57.243192538384","15.5807963272808",NA,"0.635611958818123","0.0318807970953824","Halictus rubicundus","Rustlers","2015"
"196.1",NA,NA,"5.50533211961643",NA,NA,"0.0931049097599225",NA,NA,"Halictus rubicundus","Seans","2015"
"144.23","166.49",NA,"8.85048036816421","52.5549450503475",NA,"0.0165183128131944","0.329750325938464",NA,"Halictus rubicundus","Tuttle","2015"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"Halictus rubicundus","Willey","2015"
NA,"162.95",NA,NA,"17.3712373191489",NA,NA,"0.378531785832885",NA,"Halictus tripartitus","Almont","2015"
NA,"154.8","184.68",NA,"58.5813107747485","7.27017152868547",NA,"0.297404016425172","0.0148844757070098","Halictus tripartitus","CDOT","2015"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"Halictus tripartitus","Lypps","2015"
NA,"190.78","202.21",NA,"130.612277472903","22.0750535764561",NA,"0.282230915298624","0.0141553965187211","Halictus virgatellus","Almont","2015"
NA,"167.93",NA,NA,"46.1132799610803",NA,NA,"1.72969567631127",NA,"Halictus virgatellus","Beaver","2015"
NA,NA,"155.39",NA,NA,"12566.9575200363",NA,NA,"0.00612472468868728","Halictus virgatellus","CDOT","2015"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"Halictus virgatellus","Copper","2015"
"238.44",NA,NA,"3115614.72052748",NA,NA,"0.0105299026043844",NA,NA,"Halictus virgatellus","Davids","2015"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"Halictus virgatellus","Gothic","2015"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"Halictus virgatellus","Hill","2015"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"Halictus virgatellus","Little","2015"
NA,NA,"182.17",NA,NA,"2659469.72107243",NA,NA,"0.00862680511431108","Halictus virgatellus","Mexican Cut","2015"
NA,"162.4","179.4",NA,"49.0253781678771","11.3531692798723",NA,"0.897221580762965","0.0448727488613816","Halictus virgatellus","Rustlers","2015"
"154.27",NA,NA,"4.97025907862386",NA,NA,"0.120581313357927",NA,NA,"Halictus virgatellus","Seans","2015"
"146.7","167.75",NA,"8.72451157818842","52.077405994796",NA,"0.0789512818138376","1.57833720139959",NA,"Halictus virgatellus","Tuttle","2015"
"140.95","167.4",NA,"7.59372506100333","45.1587958278024",NA,"0.0726557946602928","1.45193379031188",NA,"Halictus virgatellus","Willey","2015"
"212.84","227.87",NA,"20.7844746134052","111.669374422296",NA,"0.0245229864869431","0.488594309539921",NA,"Hoplitis fulgida","Gothic","2015"
"212.1","238.75",NA,"10.2953151240366","43.6628148056339",NA,"0.0132784620171708","0.265452396268865",NA,"Hoplitis fulgida","Little","2015"
"188.01","225.82",NA,"9.15839535250214","89.4974246771046",NA,"0.00896907952837602","0.179253802634882",NA,"Hoplitis robusta","Beaver","2015"
"195.04","205.9","217.98","14.1050815722156","229.237839606323","28.0004316366456","0.0597765022151947","1.19413962178983","0.0598161083223504","Hoplitis robusta","CDOT","2015"
"203.9","223.52",NA,"8.15539505189575","49.9373466414347",NA,"0.0476913913046647","0.953546369967377",NA,"Hoplitis robusta","Copper","2015"
"205","212.09","218.9","22908.7505163329","425594.221678941","23623.3267902988","0.024157650180681","0.479675657451648","0.0240222324549045","Hoplitis robusta","Davids","2015"
"206.07","213.27","220.1","39653.1070579202","800242.7700548","37201.0089953417","0.014701347509165","0.292159755529555","0.0146901979602504","Hoplitis robusta","Gothic","2015"
"213.42","231.32",NA,"14.7482803757552","63.4034279317481",NA,"0.0108843783763319","0.217066449653481",NA,"Hoplitis robusta","Hill","2015"
"201.03","215.65","230.5","20.601653229231","164.338971626199","29.5041445817661","0.010977201018471","0.219356166064218","0.0109698657208344","Hoplitis robusta","Seans","2015"
"205","212.09","218.9","22908.7505163329","425594.221678941","23623.3267902988","0.00726459170111171","0.144246140426987","0.00722386942557988","Hoplitis robusta","Willey","2015"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hylaeus annulatus","CDOT","2015"
"200.61","215.2","230.7","15.6827846267929","93.1233014266709","29.9934447455597","0.0133047923278379","0.265972632196721","0.0133095983609409","Hylaeus annulatus","Davids","2015"
"212.84","227.87",NA,"20.7844746134052","111.669374422296",NA,"0.0245229864869431","0.488594309539921",NA,"Hylaeus annulatus","Gothic","2015"
"188.86","221.28",NA,"7.95589015838248","44.8082024038732",NA,"0.0130083271778194","0.260079500507158",NA,"Hylaeus annulatus","Seans","2015"
"212.83","227.92",NA,"20.6733827657342","111.396223752593",NA,"0.0235898946848404","0.470145410909162",NA,"Hylaeus basalis","Beaver","2015"
